incident_0_hospital,incident_1_hospital,incident_2_hospital,incident_3_hospital,incident_4_hospital,incident_5_hospital,incident_6_hospital,incident_7_hospital,incident_8_hospital,incident_9_hospital,incident_10_hospital,incident_11_hospital,incident_12_hospital,incident_13_hospital,incident_14_hospital,incident_15_hospital,incident_16_hospital,incident_17_hospital,incident_18_hospital,incident_19_hospital,incident_20_hospital,incident_21_hospital,incident_22_hospital,incident_23_hospital,incident_24_hospital,incident_25_hospital,incident_26_hospital,incident_27_hospital,incident_28_hospital,incident_29_hospital,incident_30_hospital,incident_31_hospital,incident_32_hospital,incident_33_hospital,incident_34_hospital,incident_35_hospital,incident_36_hospital,incident_37_hospital,incident_38_hospital,incident_39_hospital,incident_40_hospital,incident_41_hospital,incident_42_hospital,incident_43_hospital,incident_44_hospital,incident_45_hospital,incident_46_hospital,incident_47_hospital,incident_48_hospital,incident_49_hospital,incident_50_hospital,incident_51_hospital,incident_52_hospital,incident_53_hospital,incident_54_hospital,incident_55_hospital,incident_56_hospital,incident_57_hospital,incident_58_hospital,incident_59_hospital,incident_60_hospital,incident_61_hospital,incident_62_hospital,incident_63_hospital,incident_64_hospital,incident_65_hospital,incident_66_hospital,incident_67_hospital,incident_68_hospital,incident_69_hospital,incident_70_hospital,incident_71_hospital,incident_72_hospital,incident_73_hospital,incident_74_hospital,incident_75_hospital,incident_76_hospital,incident_77_hospital,incident_78_hospital,incident_79_hospital,incident_80_hospital,incident_81_hospital,incident_82_hospital,incident_83_hospital,incident_84_hospital,incident_85_hospital,incident_86_hospital,incident_87_hospital,incident_88_hospital,incident_89_hospital,incident_90_hospital,incident_91_hospital,incident_92_hospital,incident_93_hospital,incident_94_hospital,incident_95_hospital,incident_96_hospital,incident_97_hospital,incident_98_hospital,incident_99_hospital,incident_100_hospital,incident_101_hospital,incident_102_hospital,incident_103_hospital,incident_104_hospital,incident_105_hospital,incident_106_hospital,incident_107_hospital,incident_108_hospital,incident_109_hospital,incident_110_hospital,incident_111_hospital,incident_112_hospital,incident_113_hospital,incident_114_hospital,incident_115_hospital,incident_116_hospital,incident_117_hospital,incident_118_hospital,incident_119_hospital,incident_120_hospital,incident_121_hospital,incident_122_hospital,incident_123_hospital,incident_124_hospital,incident_125_hospital,incident_126_hospital,incident_127_hospital,incident_128_hospital,incident_129_hospital,incident_130_hospital,incident_131_hospital,incident_132_hospital,incident_133_hospital,incident_134_hospital,incident_135_hospital,incident_136_hospital,incident_137_hospital,incident_138_hospital,incident_139_hospital,incident_140_hospital,incident_141_hospital,incident_142_hospital,incident_143_hospital,incident_144_hospital,incident_145_hospital,incident_146_hospital,incident_147_hospital,incident_148_hospital,incident_149_hospital,incident_150_hospital,incident_151_hospital,incident_152_hospital,incident_153_hospital
46038.33284327944,46038.33284327944,39435.30943842894,39435.30943842894,40326.22256117411,40326.22256117411,36977.684613220015,36977.684613220015,39851.753015987866,39435.30943842894,39435.30943842894,40326.22256117411,40326.22256117411,45467.98064898816,36346.215080049195,36346.215080049195,39851.753015987866,34486.96969469719,34486.96969469719,29100.182087947735,29100.182087947735,46796.91667965558,46796.91667965558,45467.98064898816,36346.215080049195,36346.215080049195,34738.041530346265,34486.96969469719,29099.132050227603,29099.132050227603,31519.493378741616,35492.765542459056,35492.765542459056,29652.199639629012,26239.974609923753,26972.40734241861,24762.90673657182,23302.404034078118,35492.765542459056,37114.76665925494,37114.76665925494,26239.974609923753,23648.801609902486,24247.65082147885,18733.936662635908,30775.155289235623,30789.24426607688,26246.558638252074,24832.233929657243,20122.90546414787,18037.859946591674,22836.33317271349,23304.01520118996,23304.01520118996,20258.257944640118,17620.338111604433,15404.178765646726,14632.112786860775,11970.423221794788,22313.746032527393,19751.299393048048,16926.66025831318,14677.466241274073,10729.014780032767,9294.977089583965,5954.214973150128,5959.38346388418,5959.38346388418,27153.12911148346,23231.613982548562,21037.62740692666,18828.787008626205,15401.005087588375,12149.684701794778,8045.290963879185,5341.539506524538,6826.400803835902,5959.38346388418,6826.400803835902,32159.327522160227,28697.847169629218,28697.847169629218,21203.03840936204,17469.94599383969,17469.94599383969,10017.533870673586,9257.184601299325,5341.539506524538,4462.041026801956,6826.400803835902,6826.400803835902,32359.599763388855,30281.462131664208,30281.462131664208,24340.819941999045,20787.620778405093,20008.348862699266,14232.888885676406,10879.944883048587,10879.944883048587,15272.195762639476,15272.195762639476,30281.462131664208,30281.462131664208,26197.82282596338,18998.990999387526,17118.107525576437,14232.888885676406,14485.961442744754,11319.225832871312,15272.195762639476,15272.195762639476,26197.82282596338,26197.82282596338,18998.990999387526,19470.573590275482,14485.961442744754,14485.961442744754,11319.225832871312,15272.195762639476,15272.195762639476,26197.82282596338,26197.82282596338,19470.573590275482,18436.52825495464,18436.52825495464,26805.158411485452,26805.158411485452,34635.98575518532,34635.98575518532,18436.52825495464,18436.52825495464,18436.52825495464,26805.158411485452,26805.158411485452,33121.39535391832,34635.98575518532,26805.158411485452,26805.158411485452,33121.39535391832,34635.98575518532,34635.98575518532,41365.13692442618,41365.13692442618,34894.195602206935,34894.195602206935,34894.195602206935,41365.13692442618,34894.195602206935,34894.195602206935,34894.195602206935,34894.195602206935,34894.195602206935,34894.195602206935
52999.4365498598,52999.4365498598,46396.413145009305,46396.413145009305,46316.346633939036,46316.346633939036,43938.78831980038,43938.78831980038,46812.856722568235,46396.413145009305,46396.413145009305,46316.346633939036,46316.346633939036,52429.08435556852,43307.318786629556,43307.318786629556,46812.856722568235,41448.07340127755,41448.07340127755,35090.306160712666,35090.306160712666,53758.02038623594,53758.02038623594,52429.08435556852,43307.318786629556,43307.318786629556,41699.14523692663,41448.07340127755,35740.34468042328,35740.34468042328,37509.61745150654,42453.869249039424,42453.869249039424,36613.30334620937,33201.078316504114,33933.511048998975,31418.82808722884,29943.616664273795,42453.869249039424,44075.87036583531,44075.87036583531,33201.078316504114,30609.905316482847,30903.572172135868,25375.149292831586,37736.25899581599,37750.34797265724,33520.56961551132,31793.337636237604,27374.448955658918,24679.07257678735,29477.545802909164,31205.45705376286,31205.45705376286,27649.249558259442,25027.54294164532,22543.50659601928,20622.2368596257,17960.547294559714,30430.661403194033,27868.214763714688,24317.651871932503,22627.98891376424,19620.859864583155,18242.88029095761,11401.467428221084,10787.05481299212,10787.05481299212,35270.0444821501,31348.5293532152,29445.583112056036,27247.284389798362,24714.08848422484,22345.42364171558,18118.510879380294,15537.278446445342,17022.139743756703,10787.05481299212,17022.139743756703,41571.33339367249,36814.76254029586,36814.76254029586,29628.52288245172,26200.966525047854,26200.966525047854,20213.27281059439,19452.923541220127,15537.278446445342,14657.779966722757,17022.139743756703,17022.139743756703,41771.60563490112,39693.468003176466,39693.468003176466,33752.82581351131,29518.641309613256,29121.24789980412,24428.62782559721,21075.68382296939,21075.68382296939,25467.93470256028,25467.93470256028,39693.468003176466,39693.468003176466,36393.56176588418,29194.72993930833,27313.84646549724,24428.62782559721,24681.700382665556,21514.964772792115,25467.93470256028,25467.93470256028,36393.56176588418,36393.56176588418,29194.72993930833,29666.312530196286,24681.700382665556,24681.700382665556,21514.964772792115,25467.93470256028,25467.93470256028,36393.56176588418,36393.56176588418,29666.312530196286,28632.26719487544,28632.26719487544,37177.573078445435,37177.573078445435,44831.724695106124,44831.724695106124,28632.26719487544,28632.26719487544,28632.26719487544,37177.573078445435,37177.573078445435,43317.134293839124,44831.724695106124,37177.573078445435,37177.573078445435,43317.134293839124,44831.724695106124,44831.724695106124,51560.87586434698,51560.87586434698,45089.93454212774,45089.93454212774,45089.93454212774,51560.87586434698,45089.93454212774,45089.93454212774,45089.93454212774,45089.93454212774,45089.93454212774,45089.93454212774
44081.31308299967,44081.31308299967,37478.28967814919,37478.28967814919,42516.08857369154,42516.08857369154,33967.14687479581,33967.14687479581,37894.73325570811,37478.28967814919,37478.28967814919,42516.08857369154,42516.08857369154,41296.532035063356,31841.918313080234,31841.918313080234,37894.73325570811,32529.94993441743,32529.94993441743,34236.783535384384,34236.783535384384,42625.468065730776,42625.468065730776,41296.532035063356,31841.918313080234,31841.918313080234,30233.74476337731,32529.94993441743,28183.11980297275,28183.11980297275,36656.09482617827,30988.468775490102,30988.468775490102,26382.092894133406,23498.429322843822,25015.38758213885,25476.0934372293,26804.147522435524,30988.468775490102,32610.469892285986,32610.469892285986,23498.429322843822,22067.94521900204,24955.422953024496,24240.906312714284,24785.577407688364,23976.065734099026,22123.691238272047,21393.530052475486,20038.00612844511,24531.378389779777,27631.155901045597,15485.4253659038,15485.4253659038,16574.874075856605,19749.465855574264,22580.040235184468,25939.62954412203,28773.089540794328,12849.62960942344,14407.918093646467,18412.02905120031,19855.388032483053,24704.018415670977,28543.20244749307,34530.83731027092,35299.70177380095,35299.70177380095,7290.691853109634,11385.322973714901,13747.528701379744,17066.043437002965,19442.46271885419,21700.04556208451,26679.615883343584,30837.98170103469,35813.840255283554,35299.70177380095,35813.840255283554,2361.259828687167,5486.852865405611,5486.852865405611,14687.132484994463,17042.10121147277,17042.10121147277,24893.279090021697,25249.483676023894,30837.98170103469,33486.78945298578,35813.840255283554,35813.840255283554,2561.5320699157946,5311.2964230564985,5311.2964230564985,12385.7488123219,15590.424096050308,15926.620303302894,21261.790832818773,24601.862073574768,24601.862073574768,35675.140788369376,35675.140788369376,5311.2964230564985,5311.2964230564985,14037.251091857956,18883.439642688554,20803.4034366143,21261.790832818773,22912.23453279525,23652.7882528534,35675.140788369376,35675.140788369376,14037.251091857956,14037.251091857956,18883.439642688554,23876.88400793683,22912.23453279525,22912.23453279525,23652.7882528534,35675.140788369376,35675.140788369376,14037.251091857956,14037.251091857956,23876.88400793683,24699.10840736979,24699.10840736979,38707.77127038677,38707.77127038677,25108.556315916037,25108.556315916037,24699.10840736979,24699.10840736979,24699.10840736979,38707.77127038677,38707.77127038677,22430.82940454596,25108.556315916037,38707.77127038677,38707.77127038677,22430.82940454596,25108.556315916037,25108.556315916037,30674.570975053815,30674.570975053815,40337.58151428762,40337.58151428762,40337.58151428762,30674.570975053815,40337.58151428762,40337.58151428762,40337.58151428762,40337.58151428762,40337.58151428762,40337.58151428762
41167.34197934293,41167.34197934293,34564.31857449244,34564.31857449244,39186.19978155568,39186.19978155568,31053.175771139067,31053.175771139067,34980.762152051364,34564.31857449244,34564.31857449244,39186.19978155568,39186.19978155568,38759.086052246166,29304.472330263045,29304.472330263045,34980.762152051364,29615.978830760683,29615.978830760683,30260.947427279472,30260.947427279472,40088.02208291359,40088.02208291359,38759.086052246166,29304.472330263045,29304.472330263045,27696.29878056012,29615.978830760683,25269.148699316003,25269.148699316003,32680.258718073354,28451.02279267291,28451.02279267291,23468.12179047666,20584.458219187076,22101.416478482104,22192.704370916366,22895.46162254153,28451.02279267291,30073.023909468797,30073.023909468797,20584.458219187076,19153.974115345292,21677.448455823393,19006.832551416825,22248.131424871175,21438.619751281833,19262.122375225634,18479.55894881874,16333.344634028437,19125.43157574461,22429.3907611769,12816.268534378672,12816.268534378672,13660.90297219986,14644.889044771282,16781.74985979365,20141.339168731214,22455.409463068903,10128.604577751574,10703.256599229795,12799.850290721695,13497.809619956199,18125.2102014079,22315.164762132157,28732.54693488011,29226.504214558914,29226.504214558914,9951.703612409512,7680.661479298228,9943.738329486989,10465.125332176904,12643.074058457529,14900.65690168785,20100.807669080503,24038.59304063803,29014.451594886894,29226.504214558914,29014.451594886894,9124.250137492265,8686.259697852269,8686.259697852269,7588.937946944059,10242.71255107611,10242.71255107611,18093.890429625037,18450.095015627234,24038.59304063803,26815.30310530432,29014.451594886894,29014.451594886894,9324.522378720892,7246.384746996242,7246.384746996242,5599.880291884606,8791.035435653648,9127.231642906234,14462.402172422111,17802.473413178108,17802.473413178108,28875.752127972715,28875.752127972715,7246.384746996242,7246.384746996242,9655.66485870658,12084.050982291894,14004.014776217638,14462.402172422111,16112.845872398588,16853.39959245674,28875.752127972715,28875.752127972715,9655.66485870658,9655.66485870658,12084.050982291894,17077.49534754017,16112.845872398588,16112.845872398588,16853.39959245674,28875.752127972715,28875.752127972715,9655.66485870658,9655.66485870658,17077.49534754017,17899.71974697313,17899.71974697313,31908.38260999011,31908.38260999011,20726.970082764663,20726.970082764663,17899.71974697313,17899.71974697313,17899.71974697313,31908.38260999011,31908.38260999011,18049.24317139458,20726.970082764663,31908.38260999011,31908.38260999011,18049.24317139458,20726.970082764663,20726.970082764663,26292.98474190244,26292.98474190244,33538.19285389096,33538.19285389096,33538.19285389096,26292.98474190244,33538.19285389096,33538.19285389096,33538.19285389096,33538.19285389096,33538.19285389096,33538.19285389096
42233.70225286804,42233.70225286804,35630.67884801755,35630.67884801755,38180.75079180676,38180.75079180676,32778.8797368534,32778.8797368534,36047.122425576476,35630.67884801755,35630.67884801755,38180.75079180676,38180.75079180676,40645.27909252159,31190.66537053847,31190.66537053847,36047.122425576476,30682.3391042858,30682.3391042858,28339.73108295257,28339.73108295257,41974.21512318901,41974.21512318901,40645.27909252159,31190.66537053847,31190.66537053847,29582.49182083555,30682.3391042858,26498.516174682256,26498.516174682256,30759.04237374645,30337.21583294834,30337.21583294834,25184.50625413611,22310.16218490141,23167.776752007216,21445.93035598318,20974.24527821463,30337.21583294834,31959.216949744223,31959.216949744223,22310.16218490141,19844.171019491092,20930.67444089021,16524.865005364678,24134.3244651466,23324.81279155726,20922.166595649454,20205.26291453307,15755.16563218203,15828.788289320442,20508.17441685,14702.461574654099,14702.461574654099,14483.13763786712,13304.000470729188,13022.03097805671,14585.109400322137,14351.939344503091,12582.84600913658,11175.58685665574,10878.633946394795,9387.579570678414,10021.708684974037,14211.694643566343,21213.74921020601,21259.792707576922,21259.792707576922,13843.758034688377,10134.902910683233,9257.618397181246,9559.807282475496,4215.611341454172,6473.194184684492,11997.337550514692,16071.881533656038,21168.870897190835,21259.792707576922,21168.870897190835,14308.127627660713,14131.364371746406,14131.364371746406,5665.008990791259,1815.2498340727527,1815.2498340727527,10049.1628728084,10361.721199701322,16071.881533656038,18804.511120156887,21168.870897190835,21168.870897190835,14508.39986888934,12430.262237164692,12430.262237164692,6489.620047499531,2368.3007390910443,2232.5044328935865,7763.333692161237,10054.060477175333,10054.060477175333,21583.41736156587,21583.41736156587,12430.262237164692,12430.262237164692,13735.353505214374,6716.822157731218,7949.108575009165,7763.333692161237,10057.939671190115,10154.331112195865,21583.41736156587,21583.41736156587,13735.353505214374,13735.353505214374,6716.822157731218,11022.589146331698,10057.939671190115,10057.939671190115,10154.331112195865,21583.41736156587,21583.41736156587,13735.353505214374,13735.353505214374,11022.589146331698,11844.813545764655,11844.813545764655,26005.244408333783,26005.244408333783,22872.672934404287,22872.672934404287,11844.813545764655,11844.813545764655,11844.813545764655,26005.244408333783,26005.244408333783,21350.34848174254,22872.672934404287,26005.244408333783,26005.244408333783,21350.34848174254,22872.672934404287,22872.672934404287,29534.684866140702,29534.684866140702,28170.964029330287,28170.964029330287,28170.964029330287,29534.684866140702,28170.964029330287,28170.964029330287,28170.964029330287,28170.964029330287,28170.964029330287,28170.964029330287
46079.28938698264,46079.28938698264,39476.26598213215,39476.26598213215,40367.179104877316,40367.179104877316,37018.641156923215,37018.641156923215,39892.70955969107,39476.26598213215,39476.26598213215,40367.179104877316,40367.179104877316,45508.93719269137,36387.171623752394,36387.171623752394,39892.70955969107,34527.926238400396,34527.926238400396,29141.138631650938,29141.138631650938,46837.87322335879,46837.87322335879,45508.93719269137,36387.171623752394,36387.171623752394,34778.99807404947,34527.926238400396,29140.088593930806,29140.088593930806,31560.44992244482,35533.72208616226,35533.72208616226,29693.156183332212,26280.931153626956,27013.363886121813,24803.86328027502,23343.36057778132,35533.72208616226,37155.72320295815,37155.72320295815,26280.931153626956,23689.758153605686,24288.60736518205,18774.89320633911,29869.321955324227,29059.810281734884,25944.458352838912,24873.190473360442,20163.86200785107,18078.816490294877,22877.289716416693,20437.459064831724,20437.459064831724,19505.42939505658,17661.294655307636,15445.13530934993,14673.069330563978,12011.379765497992,18280.96846031886,16842.917941771535,15370.780506871643,12522.033385368592,10769.971323735968,9709.498895661689,14519.930045155077,13713.440659207,13713.440659207,19899.714284270267,15978.19915533537,14853.531929949557,15052.22495301863,7486.542146439256,7252.654551297137,7534.484962006326,8525.529485286117,13666.599326986352,13713.440659207,13666.599326986352,21567.13761206228,21444.432342416025,21444.432342416025,13427.260755061556,9235.353766070952,9235.353766070952,2502.8108244384775,3302.700117276275,8525.529485286117,11302.239549952406,13666.599326986352,13666.599326986352,21767.40985329091,19689.272221566258,19689.272221566258,13748.630031901099,11451.298236586328,9524.561703833579,4506.680077015954,2507.708428805412,2507.708428805412,14037.065313195948,14037.065313195948,19689.272221566258,19689.272221566258,18683.597365388825,11473.959976349406,9895.318547937806,4506.680077015954,7263.172465106122,5782.355967807017,14037.065313195948,14037.065313195948,18683.597365388825,18683.597365388825,11473.959976349406,12247.784612636851,7263.172465106122,7263.172465106122,5782.355967807017,14037.065313195948,14037.065313195948,18683.597365388825,18683.597365388825,12247.784612636851,11213.739277316008,11213.739277316008,21799.311477307776,21799.311477307776,27121.76029461077,27121.76029461077,11213.739277316008,11213.739277316008,11213.739277316008,21799.311477307776,21799.311477307776,25607.169893343766,27121.76029461077,21799.311477307776,21799.311477307776,25607.169893343766,27121.76029461077,27121.76029461077,33850.911463851626,33850.911463851626,27671.406624568303,27671.406624568303,27671.406624568303,33850.911463851626,27671.406624568303,27671.406624568303,27671.406624568303,27671.406624568303,27671.406624568303,27671.406624568303
50240.75388237061,50240.75388237061,43637.73047752012,43637.73047752012,44528.64360026529,44528.64360026529,41180.10565231119,41180.10565231119,44054.17405507905,43637.73047752012,43637.73047752012,44528.64360026529,44528.64360026529,49670.401688079335,40548.63611914037,40548.63611914037,44054.17405507905,38689.390733788365,38689.390733788365,33302.603127038914,33302.603127038914,50999.337718746756,50999.337718746756,49670.401688079335,40548.63611914037,40548.63611914037,38940.46256943745,38689.390733788365,33301.55308931878,33301.55308931878,35721.91441783279,39695.18658155024,39695.18658155024,33854.62067872019,30442.395649014932,31174.82838150979,28965.327775662998,27504.825073169293,39695.18658155024,41317.187698346126,41317.187698346126,30442.395649014932,27851.222648993662,28450.071860570024,22936.357701727087,34977.5763283268,34991.665305168055,30448.97967734325,29034.65496874842,24325.326503239045,22240.28098568285,27038.754211804666,27506.436240281135,27506.436240281135,24460.678983731297,21822.759150695612,19606.599804737903,18834.533825951952,16172.844260885966,26516.16707161857,23953.720432139227,21129.08129740436,18879.88728036525,14931.435819123944,13499.897846596832,10390.698666060129,10395.867156794182,10395.867156794182,29284.603722765918,25363.08859383102,24238.421368445208,23031.20804771738,16842.085444904707,13827.624829146109,12247.712002970362,5680.721465590195,5550.444817579506,10395.867156794182,5550.444817579506,32924.62849590606,30829.321780911676,30829.321780911676,22812.150193557205,19607.77597111316,19607.77597111316,10782.834844419418,10080.904253748167,5680.721465590195,5669.466841061557,5550.444817579506,5550.444817579506,33124.90073713469,31046.76310541004,31046.76310541004,25106.120915744876,21926.820106570307,20773.649836445096,14938.144853539003,11585.200850911184,11585.200850911184,13050.16490138422,13050.16490138422,31046.76310541004,31046.76310541004,26903.078793825975,19704.246967250125,17823.363493439036,14938.144853539003,15191.217410607349,12024.481800733909,13050.16490138422,13050.16490138422,26903.078793825975,26903.078793825975,19704.246967250125,20175.829558138077,15191.217410607349,15191.217410607349,12024.481800733909,13050.16490138422,13050.16490138422,26903.078793825975,26903.078793825975,20175.829558138077,19141.784222817234,19141.784222817234,23448.649326921222,23448.649326921222,35341.24172304792,35341.24172304792,19141.784222817234,19141.784222817234,19141.784222817234,23448.649326921222,23448.649326921222,33826.65132178092,35341.24172304792,23448.649326921222,23448.649326921222,33826.65132178092,35341.24172304792,35341.24172304792,42070.39289228877,42070.39289228877,35599.451570069534,35599.451570069534,35599.451570069534,42070.39289228877,35599.451570069534,35599.451570069534,35599.451570069534,35599.451570069534,35599.451570069534,35599.451570069534
52030.10053070168,52030.10053070168,45427.07712585119,45427.07712585119,46317.990248596354,46317.990248596354,42969.45230064225,42969.45230064225,45843.52070341011,45427.07712585119,45427.07712585119,46317.990248596354,46317.990248596354,51459.748336410405,42337.98276747144,42337.98276747144,45843.52070341011,40478.737382119434,40478.737382119434,35091.94977536998,35091.94977536998,52788.684367077825,52788.684367077825,51459.748336410405,42337.98276747144,42337.98276747144,40729.80921776851,40478.737382119434,35090.899737649845,35090.899737649845,37511.26106616386,41484.5332298813,41484.5332298813,35643.96732705126,32231.742297345998,32964.17502984085,30754.674423994064,29294.171721500363,41484.5332298813,43106.53434667719,43106.53434667719,32231.742297345998,29640.569297324728,30239.41850890109,24725.704350058153,36766.922976657865,36781.011953499125,32238.32632567432,30824.001617079484,26114.67315157011,24029.627634013916,28828.10086013573,29295.782888612204,29295.782888612204,26250.025632062363,23612.105799026678,21395.94645306897,20623.880474283018,17962.19090921703,28305.51371994964,25743.067080470293,22918.427945735424,20669.233928696318,16720.78246745501,15286.744777006208,12968.259442564502,12447.030085515013,12447.030085515013,33144.896798905706,29223.381669970804,27029.395094348904,24820.554696048446,21392.77277501062,18141.452389217022,14037.05865130143,11355.013957758174,4059.1512221155303,12447.030085515013,4059.1512221155303,37330.42136916033,34689.61485705146,34689.61485705146,27194.806096784287,23461.713681261936,23461.713681261936,15610.28868158305,15270.659052532961,11355.013957758174,7456.313771470934,4059.1512221155303,4059.1512221155303,37530.69361038896,35452.555978664306,35452.555978664306,29511.913788999147,26754.27394373394,25287.84546093163,19190.39537731585,15837.45137468803,15837.45137468803,6999.186512198825,6999.186512198825,35452.555978664306,35452.555978664306,31155.329317602824,23956.49749102697,22075.61401721588,19190.39537731585,19443.467934384196,16276.732324510755,6999.186512198825,6999.186512198825,31155.329317602824,31155.329317602824,23956.49749102697,24428.080081914926,19443.467934384196,19443.467934384196,16276.732324510755,6999.186512198825,6999.186512198825,31155.329317602824,31155.329317602824,24428.080081914926,23394.03474659408,23394.03474659408,22141.042045160826,22141.042045160826,39593.49224682477,39593.49224682477,23394.03474659408,23394.03474659408,23394.03474659408,22141.042045160826,22141.042045160826,38078.90184555776,39593.49224682477,22141.042045160826,22141.042045160826,38078.90184555776,39593.49224682477,39593.49224682477,46322.64341606562,46322.64341606562,38310.19538618083,38310.19538618083,38310.19538618083,46322.64341606562,38310.19538618083,38310.19538618083,38310.19538618083,38310.19538618083,38310.19538618083,38310.19538618083
50208.779625460586,50208.779625460586,43605.75622061009,43605.75622061009,48643.55511615245,48643.55511615245,40094.613417256725,40094.613417256725,44022.199798169015,43605.75622061009,43605.75622061009,48643.55511615245,48643.55511615245,47650.51759085634,38195.903868873225,38195.903868873225,44022.199798169015,38657.41647687834,38657.41647687834,39889.57064062858,39889.57064062858,48979.45362152376,48979.45362152376,47650.51759085634,38195.903868873225,38195.903868873225,36587.730319170296,38657.41647687834,34310.58634543366,34310.58634543366,42308.88193142247,37342.454331283094,37342.454331283094,32509.559436594314,29625.89586530473,31142.85412459976,31603.559979690213,32456.934627679722,37342.454331283094,38964.455448078974,38964.455448078974,29625.89586530473,28195.41176146295,31082.889495485404,29424.826295897143,31139.562963481356,30330.051289892013,28303.560021343288,27520.996594936394,25374.782280146093,29543.425320224927,32847.38450565722,21839.410921696788,21839.410921696788,22702.340618317514,25062.882789251602,27199.743604273972,30559.332913211532,31027.727478494846,19170.04222386923,19744.69424534745,23217.844035202015,23915.80336443652,26697.496818965792,30887.482777558096,35394.80621314004,34588.31682719196,34588.31682719196,14374.201412942593,16722.099125415883,19084.30485308073,20883.119076657225,20891.399475445927,23148.982318676248,28673.125684506445,29400.405653271075,34376.26420751994,34588.31682719196,34376.26420751994,10396.133360432352,11119.16631283809,11119.16631283809,18006.93169142438,18491.03796806451,18491.03796806451,26342.215846613435,26698.420432615632,29400.405653271075,32177.115717937362,34376.26420751994,34376.26420751994,10596.40560166098,7513.140997899668,7513.140997899668,12241.167564188958,17039.360852642047,17375.557059894632,22710.727589410508,25477.10358196873,25477.10358196873,34237.56474060576,34237.56474060576,7513.140997899668,7513.140997899668,8565.399394225446,16798.620484179824,17311.582717943274,22710.727589410508,19420.413814124222,22741.51781261175,34237.56474060576,34237.56474060576,8565.399394225446,8565.399394225446,16798.620484179824,20385.063289265807,19420.413814124222,19420.413814124222,22741.51781261175,34237.56474060576,34237.56474060576,8565.399394225446,8565.399394225446,20385.063289265807,21207.28768869876,21207.28768869876,34855.253772590615,34855.253772590615,19636.70461828353,19636.70461828353,21207.28768869876,21207.28768869876,21207.28768869876,34855.253772590615,34855.253772590615,16958.977706913447,19636.70461828353,34855.253772590615,34855.253772590615,16958.977706913447,19636.70461828353,19636.70461828353,25202.719277421307,25202.719277421307,35514.69986000081,35514.69986000081,35514.69986000081,25202.719277421307,35514.69986000081,35514.69986000081,35514.69986000081,35514.69986000081,35514.69986000081,35514.69986000081
46073.940921019734,46073.940921019734,39470.91751616925,39470.91751616925,44103.127565205774,44103.127565205774,35959.77471281587,35959.77471281587,39887.36109372817,39470.91751616925,39470.91751616925,44103.127565205774,44103.127565205774,43665.68499392297,34211.07127193985,34211.07127193985,39887.36109372817,34522.57777243749,34522.57777243749,35177.87521092956,35177.87521092956,44994.62102459039,44994.62102459039,43665.68499392297,34211.07127193985,34211.07127193985,32602.897722236925,34522.57777243749,30175.74764099281,30175.74764099281,37597.186501723445,33357.62173434972,33357.62173434972,28374.720732153466,25491.057160863882,27008.01542015891,27109.632154566458,27812.389406191618,33357.62173434972,34979.62285114561,34979.62285114561,25491.057160863882,24060.5730570221,26594.376239473484,23923.760335066916,27154.73036654798,26345.21869295864,24168.72131690244,23386.157890495546,21239.943575705245,24042.359359394697,27346.31854482699,17722.86747605548,17722.86747605548,18567.501913876666,19561.81682842137,21698.67764344374,25058.266952381302,25526.66151766462,15035.20351942838,15609.855540906601,17716.778074371785,18414.73740360629,21196.43085813556,25386.41681672787,30162.075347563394,29355.585961615318,29355.585961615318,14858.302554086318,12587.260420975033,14860.66611313708,15382.053115826995,15390.333514615699,17647.916357846017,23172.05972367622,24167.674787694432,29143.533341943297,29355.585961615318,29143.533341943297,12469.011735013917,12971.65384637092,12971.65384637092,12505.86573059415,12989.972007234279,12989.972007234279,20841.149885783205,21197.354471785402,24167.674787694432,26944.38485236072,29143.533341943297,29143.533341943297,12669.283976242545,9586.019372481232,9586.019372481232,6740.101603358728,11538.294891811816,11874.491099064402,17209.66162858028,20244.37271639209,20244.37271639209,29004.83387502912,29004.83387502912,9586.019372481232,9586.019372481232,2654.1910203217494,11565.889618603185,12078.851852366632,17209.66162858028,14187.682948547581,17508.78694703511,29004.83387502912,29004.83387502912,2654.1910203217494,2654.1910203217494,11565.889618603185,15152.332423689164,14187.682948547581,14187.682948547581,17508.78694703511,29004.83387502912,29004.83387502912,2654.1910203217494,2654.1910203217494,15152.332423689164,15974.556823122122,15974.556823122122,29622.522907013972,29622.522907013972,13725.496244379832,13725.496244379832,15974.556823122122,15974.556823122122,15974.556823122122,29622.522907013972,29622.522907013972,11047.769333009752,13725.496244379832,29622.522907013972,29622.522907013972,11047.769333009752,13725.496244379832,13725.496244379832,19291.51090351761,19291.51090351761,29603.49148609711,29603.49148609711,29603.49148609711,19291.51090351761,29603.49148609711,29603.49148609711,29603.49148609711,29603.49148609711,29603.49148609711,29603.49148609711
