incident_0,incident_1,incident_2,incident_3,incident_4,incident_5,incident_6,incident_7,incident_8,incident_9,incident_10,incident_11,incident_12,incident_13,incident_14,incident_15,incident_16,incident_17,incident_18,incident_19,incident_20,incident_21,incident_22,incident_23,incident_24,incident_25,incident_26,incident_27,incident_28,incident_29,incident_30,incident_31,incident_32,incident_33,incident_34,incident_35,incident_36,incident_37,incident_38,incident_39,incident_40,incident_41,incident_42,incident_43,incident_44,incident_45,incident_46,incident_47,incident_48,incident_49,incident_50,incident_51,incident_52,incident_53,incident_54,incident_55,incident_56,incident_57,incident_58,incident_59,incident_60,incident_61,incident_62,incident_63,incident_64,incident_65,incident_66,incident_67,incident_68,incident_69,incident_70,incident_71,incident_72,incident_73,incident_74,incident_75,incident_76,incident_77,incident_78,incident_79,incident_80,incident_81,incident_82,incident_83,incident_84,incident_85,incident_86,incident_87,incident_88,incident_89,incident_90,incident_91,incident_92,incident_93,incident_94,incident_95,incident_96,incident_97,incident_98,incident_99,incident_100,incident_101,incident_102,incident_103,incident_104,incident_105,incident_106,incident_107,incident_108,incident_109,incident_110,incident_111,incident_112,incident_113,incident_114,incident_115,incident_116,incident_117,incident_118,incident_119,incident_120,incident_121,incident_122,incident_123,incident_124,incident_125,incident_126,incident_127,incident_128,incident_129,incident_130,incident_131,incident_132,incident_133,incident_134,incident_135,incident_136,incident_137,incident_138,incident_139,incident_140,incident_141,incident_142,incident_143,incident_144,incident_145,incident_146,incident_147,incident_148,incident_149,incident_150,incident_151,incident_152,incident_153
44626.16459351913,43572.15291642403,41326.24780548606,41163.50135290379,40153.81692684792,40346.644073024916,43281.0070509633,42368.895032016466,42366.9784657262,39022.40949576633,38907.435019845754,35319.26322011063,36825.42638841556,45888.291265763946,44652.97277361609,41519.963153399665,39306.90948856093,35671.407595664576,35149.11332522046,32838.03022597201,30362.996227988962,50583.71728941001,46796.91667965558,44132.02660607643,41098.60157657395,39865.559520190785,34198.07548085917,32450.63864264593,32075.04036159922,30628.772359177867,27596.997403518744,40028.83938852852,37481.98737992066,32673.059253550276,33679.170648145315,28843.379687965127,26231.32830953552,23047.316568422033,38179.54402915491,34508.41472880238,32125.3338605581,27565.57666429401,25088.47424472973,24713.388859992614,22212.15010531397,34166.97905692818,31326.383892278238,24712.44756354511,24832.233929657243,19724.125566709532,18222.500643013293,32069.540482400305,27921.87537941549,23881.709568456085,20258.257944640118,17850.1296780165,15149.663779065493,13894.424511348914,12074.01660044747,23083.895586214883,20046.144718643558,16830.638584417706,13793.9781685758,10984.994146515,9606.929675763058,6503.887078755748,5842.300869348896,8970.04926624547,27570.510032912884,24910.741059066044,22281.983535458756,20514.529168709032,15938.982274870788,10840.126842478478,7844.144148092503,3367.061388666961,5385.7231502725845,8915.861536370518,11000.67867713848,32952.98926351712,29208.734857063504,27244.624987568975,23101.79034502188,19338.48342894005,17613.940427364345,12655.740707343273,9929.317374807484,6344.607166972328,6844.524976091854,8385.101537908391,8939.60959484075,32436.59587695371,30749.51533271352,26850.858850177894,23831.6157170365,20788.528509551685,17060.939215186554,13541.35199622482,10092.273514315671,10050.018374262054,11297.424707037917,11340.175203180239,32124.55107743549,29064.029230048625,28352.209557030223,21997.917765149617,18764.292215472367,16341.896106622766,14706.231753402984,14728.434040431504,14390.392012409227,14039.65093223623,27840.238272172443,27917.63746390004,22411.576684932836,21698.66400217523,16266.695659065274,18511.663126289637,16882.825326127164,18211.92942001967,18849.438349024178,29622.396941350657,26178.25678564917,22933.659692815323,20865.231750991494,22579.304836360076,25611.294593511462,24018.511559727332,29452.69200947018,29507.30931551363,26310.37725272671,23176.949457976985,25343.28535417287,25883.864363313853,28427.730441214913,34397.0441531558,33493.50636710009,29862.00147424172,32301.473737101394,36964.44463986222,36183.76284528908,34266.116644653695,39787.350778287124,40705.65333868425,34920.745390417826,33525.043286662236,37797.66986794884,44165.665625562266,37979.565683467335,36235.38691796867,38329.195121688084,39959.742990925755,39928.69428166492,40926.79950072339
51587.268300099495,50533.25662300439,48287.35151206642,47153.62542566872,46143.940999612845,46336.768145789836,50242.11075754366,49329.99873859683,49328.08217230656,45983.5132023467,45036.54165730353,41309.38729287555,42815.550461180486,52849.39497234431,51614.076480196454,48481.06685998003,46268.01319514129,42632.51130224494,41139.23739798539,38828.15429873694,36353.120300753886,57544.82099599037,53758.02038623594,51093.1303126568,48059.70528315431,46826.66322677115,41159.179187439535,39411.74234922629,38716.2529917949,36703.08683990003,33587.12147628367,46989.94309510888,44443.09108650102,39634.16296013064,40640.274354725676,35804.48339454549,32872.540939731196,29037.440641186957,45140.64773573528,41469.51843538274,39086.43756713846,34526.680370874376,32049.57795131009,31369.310210649637,28853.362735509643,41535.85242728731,38287.4875988586,31986.458540804357,31793.337636237604,26685.229273289893,24863.71327320897,47334.871022317166,35329.08020945638,31288.914398496967,27649.249558259442,25257.334508057385,22335.204977622212,19884.54858411384,17521.269055518424,30846.12392026796,28163.0600893102,24947.553955084346,21184.969782195123,19297.873820428937,18580.918965043256,11951.139533826703,10669.972218456838,4634.362886371209,35687.425403579524,33027.656429732684,30707.468008548436,29245.549699917196,24670.002806078955,21035.86578239928,18039.883088013306,13562.800328587764,17908.86764318835,4545.604594545162,6077.380956354975,41069.90463418375,37325.65022773015,35361.540358235616,31832.810876230044,28069.503960148217,26344.960958572512,22851.479647264074,20125.056314728285,16540.34610689313,17072.208319921145,18580.84047782919,7969.814384116416,41848.60174846597,40161.521204225784,36262.86472169016,33243.62158854876,30200.534381063946,27256.678155107355,23737.09093614562,20288.012454236476,20364.44022231593,21493.163646958717,21535.914143101043,41536.55694894775,38476.03510156089,38547.94849695102,32193.656705070418,28960.031155393168,26537.635046543568,24901.970693323787,24924.172980352305,24732.132663732384,24235.389872157033,38035.97721209325,38113.37640382084,32607.31562485364,31894.402942096032,26462.434598986074,28707.40206621044,27078.564266047964,28677.031454733835,29314.540383738342,39818.13588127146,36373.99572556997,33129.39863273613,31060.970690912294,32775.04377628088,35975.17396571034,34483.6135944415,39648.43094939098,39703.048255434434,36506.11619264751,33372.688397897786,35539.02429409367,36079.60330323465,38800.1451081749,44592.78309307661,43689.24530702089,40057.740414162516,42673.88840406138,47160.18357978302,46379.501785209875,44461.8555845745,49983.08971820793,50901.39227860505,45116.48433033863,43720.78222658304,47993.408807869644,54361.40456548307,48175.30462338814,46431.12585788947,48524.93406160889,50155.48193084656,50124.43322158572,51122.538440644195
41615.62685509493,41615.133156144264,39369.2280452063,41082.42355792837,42343.682939365346,44386.313904005336,39651.91333499465,39358.357293592264,40409.958705446435,37065.38973548658,38053.02094802721,37509.12923262805,41960.385092381635,41382.868868215286,40147.03686551981,37014.02724530338,36030.654513690446,33714.38783538482,35352.37665123081,34845.94088347603,35499.59767542561,46412.268675485204,42625.468065730776,39960.57799215163,36927.15296264915,35360.13712264212,30921.820505988682,29556.848938158582,31159.028114344364,32635.951385199158,32906.07981882192,35303.046367559706,32756.19435895184,28171.861538729558,30402.91567327483,26886.359927685367,28594.25166666626,36503.94092131104,31826.89083942802,28155.761539075487,25865.74575072006,24289.321689423527,23624.364567347635,25449.354108417116,26981.04683835733,26560.765390023844,25061.561894295653,20478.757711075912,21393.530052475486,21498.594613810015,24716.0190862014,62648.47053247998,19990.179354765834,17159.817674527218,16574.874075856605,19107.831200253688,23118.418986550383,26435.66653909323,29749.640632104692,13040.917542207717,14727.23313131488,18418.919694080912,20810.314906706204,24156.411156097267,28131.134071544977,33342.1582191534,35908.81028042029,40525.18756354053,6709.984521677729,9904.069970819835,12929.418198380878,18244.545805409056,21584.4748913876,23393.82617649587,26559.46613125827,31063.374293669218,36349.177015849775,40470.99983366558,43203.4509199583,2204.003635187788,5127.967433266579,9885.57330133492,12601.706081930219,16512.546486954434,18112.555467938313,21606.00680872526,25792.039729952576,29467.99057184366,33542.31319687851,37245.470724002436,41142.38183766056,2638.528183480648,4290.234316036894,7839.501919662576,11876.544587359353,13835.005803603974,16857.51099443567,20441.462425232963,24922.204867088523,28095.537179845,32794.77672255342,36244.66219564469,8623.132602079531,9298.513750728376,14508.935685084498,20077.115998457914,18400.474327145945,22273.57842835514,26224.88267835238,27827.346124147425,33373.33308785533,35606.69586863546,14547.055166399428,15745.973764487637,21623.306199605166,22311.931194212386,24695.722961270592,29098.91948897793,29981.737409843085,32345.18876819916,34320.45418216929,20666.039478332365,24885.965472830765,26234.692747272074,26115.709346359454,29587.404280273753,37505.37215765168,38151.77090790682,19925.262570200895,23749.27035762342,26813.117781835732,28416.703344463986,31477.25111224097,37609.80149517599,40330.343300116234,24757.71812249063,27676.21611048943,38967.5856357649,43620.753298042524,26273.878690489855,26624.61302343383,31397.65361405902,29096.784828914762,32828.91009865449,40160.499276904826,39659.00904473034,43931.63562601694,34979.1355603664,41477.71459678152,42196.74139849631,44463.160879756186,45251.85183637848,45500.35486165315,46888.15398125104
38701.655751438186,38701.16205248752,36455.25694154955,38168.452454271624,39013.79414722949,41056.42511186948,37114.46735217746,36444.38618993552,37495.98760178969,34151.41863182983,35139.049844370464,34179.2404404922,37993.31944897099,38845.4228853981,37609.59088270262,34476.581262486194,33116.6834100337,30800.41673172807,32438.40554757406,31516.05209134018,31523.761567320696,43874.82269266801,40088.02208291359,37423.13200933444,34389.70697983196,32822.69113982493,28007.849402331936,26642.877834501836,28245.05701068762,29306.062593063303,28930.243710717,32765.600384742513,30218.748376134652,25634.41555591237,27488.944569618085,23972.38882402862,24953.381793805158,31302.17578144235,29289.444856610826,25618.315556258298,23328.29976790287,21375.35058576678,20710.39346369089,22143.186494337162,21805.207693777378,24023.319407206654,22524.115911478464,17728.01130051867,18479.55894881874,16963.183811110164,19310.072272166228,50121.07073721184,17452.190793944173,14490.660843002088,13660.90297219986,14003.254389450703,17320.128611159565,20637.37616370241,23431.960554379268,10830.996289510631,11022.571636898208,12806.740933602301,14820.103299993485,17577.602941834186,21552.325857281896,27183.207205264916,29109.42162002363,33725.79890314387,10369.084533838935,7174.999084696829,8229.58200574423,11490.746339015426,14785.086230990939,16594.43751609921,19760.077470861608,24484.566079406137,29549.788355453114,33671.61117326892,36975.413234597385,11741.326199887098,8380.189899704737,4732.391862192171,2538.216170325132,7800.0623384276505,11313.166807541651,14589.621692772378,18992.651069555915,22668.601911447,26742.924536481853,30446.08206360578,34914.34415229965,9401.518492285744,7714.4379480455555,3857.8005371373265,5090.67606692206,7035.617143207312,10058.122334039012,13642.073764836303,18122.816206691863,21296.14851944834,25995.38806215676,29445.273535248027,10192.4615037719,7131.939656385034,8640.607327577818,13277.727338061251,11601.085666749284,15474.189767958482,19425.49401795572,21027.957463750765,26573.944427458668,28807.3072082388,11298.08030491564,11364.38753133626,14823.917539208504,15512.542533815726,17896.334300873932,22299.530828581268,23182.348749446424,25545.8001078025,27521.06552177263,16284.453245180988,18086.576812434105,19435.304086875414,19316.320685962794,22788.015619877093,30705.983497255016,31352.382247510162,15543.676337049521,19243.894192146396,22431.531548684354,21617.314684067325,24677.86245184431,30810.41283477933,33530.95463971957,20376.131889339256,23230.091243732855,32168.196975368242,36821.364637645864,21892.292457338477,22243.026790282453,26951.528747302447,24715.198595763384,28447.323865503113,33361.110616508166,32859.62038433368,37132.24696562028,30597.54932721502,36562.55738212041,35548.629804727614,37663.772219359525,38603.74024260978,38852.24326788445,40240.04238748234
40427.35971715252,39767.52232601264,37521.617215074664,39018.02958353644,38008.345157480566,39593.32078925345,39000.66039245288,38170.09015564985,38562.3478753148,35217.77890535494,36205.410117895575,33173.79145074327,36072.10310464409,40731.61592567352,39495.78392297805,36362.77430276162,34842.38737574803,31866.77700525318,33504.76582109917,30510.603101591256,29602.5452229938,45761.01573294344,41974.21512318901,39309.32504960986,36275.90002010738,34708.88418010036,29733.55336804627,28368.581800216165,29474.424486053875,28300.613603314378,27009.0273663901,34651.79342501794,32104.941416410078,27520.608596187794,29214.648535332413,25038.749097553733,23903.169553672025,25428.832691130334,31175.637896886255,27504.508596533724,25214.492808178296,23101.05455148111,21283.843654318334,21396.412479403974,19883.991349450476,25909.51244748208,24410.30895175389,19388.05552094249,20205.26291453307,16216.409796176978,16013.428985742063,41621.52706778415,19338.3838342196,16376.853883277516,14483.13763786712,12662.36581540861,12728.920916737014,15081.146395293335,15328.490435813455,13285.237720895637,11494.901894324152,10387.124380039751,9522.205073851228,9474.101425400326,13448.855738716084,19079.737086699104,21142.71011304164,25759.087396161878,14261.138956117798,11067.053506975693,7565.963445641325,7889.871884984825,6357.623513987582,8166.974799095853,11332.614753858252,16381.095960840325,22176.09446917493,25704.899666286925,28871.94311603157,16925.203690055547,14486.432909078125,10987.955908052756,6697.215038995039,2847.7284820160353,2885.704090538294,6379.155431325239,10904.277253630004,14701.890404465008,19450.589770075003,22727.571631263323,26810.87403373384,14585.395982454194,12898.315438214006,8999.658955678378,5980.415822536985,2937.3286150521694,3359.053853778136,6943.005284575429,11423.747726430987,14003.813753041493,18703.053295749913,22152.93876884118,14273.351182935976,11212.829335549111,12720.295974085615,7910.498513500575,5546.179465540811,8775.121287697606,13278.715934683429,14328.88898348989,19391.61692552083,21514.972441831953,15377.768951423435,13018.15268654503,10621.824792956348,10145.31370925505,11841.42809966546,16039.196993408066,16483.280269185547,18846.731627541627,20821.997041511753,16875.015431989166,14624.906492728991,14068.075262314736,13949.091861402118,16884.877418220767,24802.84529559869,24653.31376724929,17689.379188689145,16359.40582699075,19383.513654256378,16250.08585950665,18774.724250187985,24907.274633123,27627.816438063244,22633.73133237477,20345.602878577207,26265.058773711917,30918.226435989538,25193.39776768644,23385.768266668038,24067.040382146803,28016.303906111345,28628.493134907447,27993.881791947493,26956.48218267735,31229.108763963955,33839.24945145328,31195.32855755973,29666.825813983785,31760.6340177032,33236.51141804911,33360.133177680036,34358.23839673851
44667.12113722233,43613.10946012723,41367.20434918926,41204.457896607,40194.77347055112,40387.600616728116,43321.9635946665,42409.851575719666,42407.9350094294,39063.36603946954,38948.39156354896,35360.21976381383,36866.38293211876,45929.24780946715,44693.9293173193,41560.91969710287,39347.86603226414,35712.36413936778,35190.06986892366,32878.98676967522,30403.952771692166,50624.67383311321,46837.87322335879,44172.98314977964,41139.55812027716,39906.516063893985,34239.03202456237,32491.595186349132,32115.996905302425,30669.72890288107,27637.953947221948,40069.795932231726,37522.94392362386,32714.01579725348,33720.127191848514,28884.33623166833,26272.284853238718,23088.273112125236,36910.63538706388,33239.50608671135,30949.490298355922,27606.533207997214,25129.43078843293,24754.345403695817,22253.10664901717,31644.509937659706,30145.306441931516,24410.347278131947,24873.190473360442,19765.082110412735,18263.457186716496,40335.05139842526,25073.381324397225,22111.85137345514,19505.42939505658,17306.93414550103,15190.620322768696,13935.381055052118,12987.930856808356,18983.36017207792,17162.23297943995,14668.998097590103,12474.628687177083,10615.233282102703,9647.88621946626,14017.81321000716,13596.358064671718,18212.735347791957,20317.09520569969,17657.32623185285,14700.74650061495,12171.745602535177,9628.554318972665,6826.957873770396,6392.127362403022,9608.412358663792,14673.822898970446,18158.547617917004,21758.52052616082,24184.213674457114,21745.442893479692,18276.352881061022,14900.776471903311,11780.67111908157,9562.511945655502,4036.1522425934536,3845.2561712049564,7155.538356095087,11904.237721705083,15225.30006105884,19697.45144386309,21844.405966855764,20157.325422615573,16258.668940079948,13239.425806938552,10196.338599453738,6468.749305088606,2949.162086126873,3699.334115999079,6457.461704671572,11156.701247379991,14606.58672047126,21532.361167337545,18471.83931995068,19979.30595848718,13282.043678457758,10652.089006383472,6170.501378879156,8951.9862645305,9545.911379214649,11845.264877150908,13968.62039346203,20326.012811597884,20277.1626709466,14886.545661894717,14173.632979137108,9043.906681426643,11712.46732325514,11700.302664910307,14063.754023266387,16039.019437236513,22097.36591831254,18653.22576261105,15710.870715176692,13642.442773352861,16230.64954456702,20596.912364572683,19870.33616297405,21938.466548895627,22024.86102573891,19087.588275088077,15954.160480338352,18120.496376534236,20701.341702096997,23421.88350703724,26882.818692581248,26011.058077325368,24679.478813024863,27295.62680292372,29450.219179287662,28669.53738471452,27043.327667015063,32273.12531771257,33482.86436104562,27697.956412779193,26302.254309023607,30574.880890310207,36942.87664792364,30756.776705828706,29012.59794033004,31106.406144049455,32736.954013287126,32705.905304026288,33704.01052308476
48828.58563261031,47774.5739555152,45528.66884457724,45365.922391994965,44356.23796593909,44549.06511211609,47483.428090054476,46571.31607110764,46569.399504817375,43224.830534857516,43109.85605893693,39521.68425920181,41027.847427506735,50090.71230485512,48855.39381270727,45722.38419249084,43509.330527652106,39873.82863475575,39351.534364311636,37040.45126506319,34565.41726708014,54786.13832850118,50999.337718746756,48334.44764516762,45301.022615665126,44067.98055928196,38400.49651995035,36653.059681737104,36277.4614006904,34831.193398269046,31799.418442609924,44231.260427619694,41684.40841901184,36875.480292641456,37881.59168723649,33045.8007270563,30433.749348626694,27249.73760751321,42381.96506824609,38710.83576789356,36327.75489964928,31767.99770338519,29290.895283820904,28915.809899083793,26414.571144405145,38369.40009601936,35528.804931369414,28914.86860263629,29034.65496874842,23926.546605800708,22424.921682104472,46171.62473141811,32124.29641850667,28084.13060754726,24460.678983731297,22052.55071710768,19352.08481815667,18096.84555044009,16510.500293357472,27286.316625306063,24248.565757734737,21033.059623508885,17996.39920766698,15187.415185606178,13809.350714854234,10940.37077166575,10278.784562258897,13406.532959155473,29701.98464419534,27042.2156703485,24085.6359391106,21556.635041030826,18334.362134261683,13327.074750488651,10630.771020824834,7571.982145679828,6085.781578145725,13352.345229280518,15442.229864434927,35084.46387479958,31340.209468345965,28576.40677945668,24285.665910398962,21165.56055757722,19751.770404637817,13421.041681089104,10694.618348553315,5329.3615875662335,3278.917759174462,7109.145551651995,13381.160782137196,33201.89685069954,31514.81630645935,27616.159823923725,24596.91669078233,21553.829483297515,17826.240188932385,14306.652969970652,10797.529482178268,6693.509289697822,8202.211350833451,9661.954173111968,32889.85205118132,29829.330203794456,29057.465524892817,22703.173733012212,19469.548183334962,17047.152074485362,15411.487721265581,13262.818019814156,11033.882927844996,11846.063338614533,28545.494240035037,28622.893431762637,23116.832652795434,22403.919970037827,16971.95162692787,19216.919094152232,17588.08129398976,14855.42033545544,15492.929264459945,30327.652909213255,26883.512753511768,23638.91566067792,21570.48771885409,23284.56080422267,22254.785508947232,20662.002475163103,30157.947977332777,30212.565283376225,27015.633220589305,23882.20542583958,26048.541322035464,25958.964447676288,25071.221356650683,35102.3001210184,34198.76233496268,30567.257442104314,28944.964652537165,37669.700607724815,36889.01881315167,34971.372612516294,40492.60674614972,41410.90930654684,35626.001358280424,34230.299254524834,37850.77234567138,44870.921593424864,38684.821651329934,36940.642885831265,39034.45108955068,40664.998958788354,40633.950249527516,41632.05546858599
50617.93228094138,49563.92060384627,47318.01549290831,47155.269040326035,46145.58461427016,46338.411760447154,49272.774738385546,48360.66271943871,48358.746153148444,45014.17718318858,44899.202707268,41311.03090753287,42817.194075837804,51880.05895318619,50644.74046103834,47511.73084082191,45298.677175983175,41663.17528308682,41140.881012642705,38829.79791339426,36354.763915411204,56575.48497683225,52788.684367077825,50123.79429349868,47090.369263996196,45857.32720761302,40189.84316828141,38442.406330068174,38066.80804902146,36620.54004660011,33588.765090940986,46020.607075950764,43473.7550673429,38664.82694097252,39670.93833556756,34835.14737538737,32223.09599695776,29039.084255844275,44171.311716577155,40500.18241622463,38117.10154798035,33557.34435171625,31080.24193215197,30705.15654741486,28203.91779273621,40158.74674435043,37318.15157970048,30704.215250967354,30824.001617079484,25715.893254131774,24214.268330435538,57565.07331885773,33913.643066837736,29873.477255878326,26250.025632062363,23841.897365438745,21141.43146648774,19886.192198771158,18803.268124402006,29075.66327363713,26037.912406065803,22822.40627183995,19785.745855998044,16976.761833937246,15598.697363185302,13517.931548170121,12329.94749097973,15984.093735659844,33562.27772033513,30902.50874648829,28273.751222881,26384.08887819446,21930.749962293034,16831.89452990072,13835.911835514748,9358.829076089205,8663.342354650096,15929.906005784891,18019.7906409393,38944.75695093936,35200.50254448575,33236.39267499122,29093.55803244412,25330.251116362295,23605.70811478659,18248.495518252737,15942.791826041119,11105.297219353624,6837.217135148107,2504.0841314132167,15958.72155864157,37607.68972395381,35920.609179713625,32021.952697177996,29002.709564036602,25959.622356551787,22232.033062186656,19134.10680713428,15049.780005955114,10945.759813474668,7107.313432263242,3067.1659527395877,37295.64492443559,34235.12307704873,33309.71604866967,26955.424256789058,23721.798707111808,21299.402598262208,17272.809430451194,14228.999991232484,9602.914262693594,5766.641681795579,32797.74476381188,32875.14395553948,27369.08317657228,26656.170493814672,21224.202150704714,19288.769716404124,17650.287657969904,13547.813053695047,14185.32198269955,34579.9034329901,31135.763277288614,27891.166184454767,25822.738242630934,23304.85979478874,20947.178227186836,19354.395193402706,34410.198501109626,34464.81580715307,30684.23916561661,27550.811370866882,29371.704351791544,24651.357165915895,23763.614074890287,39354.55064479524,38451.01285873953,30587.55643267038,27637.35737077677,41921.95113150166,41141.26933692852,38639.978557543596,44744.857269926564,45079.51525157415,39294.60730330773,36941.04307063613,36543.16506391099,48539.52753845217,41395.56546744123,39651.38670194256,37807.27008630859,43375.74277489965,43344.69406563881,41209.09038548435
47743.093397555844,47742.599698605176,45496.69458766721,47209.890100389275,48471.14948182625,50513.78044646624,46005.89889078764,45485.823836053176,46537.42524790735,43192.85627794749,44180.487490488114,43636.595775088965,47621.94266232011,47736.85442400828,46501.0224213128,43368.012801096374,42158.12105615136,39841.854377845724,41479.84319369172,40973.407425936944,41152.38478066981,52766.25423127819,48979.45362152376,46314.56354794462,43281.13851844214,41714.12267843511,37049.287048449594,35684.315480619494,37286.49465680528,38763.41792766007,38558.86692406612,41657.03192335269,39110.17991474483,34525.84709452255,36530.382215735735,33013.826470146276,34440.4401835294,41720.16952592267,38180.87639522101,34509.74709486848,32219.731306513047,30416.788231884435,29751.831109808543,31576.820650878024,32223.201438257696,32914.750945816835,31415.547450088645,26769.448946636323,27520.996594936394,26835.370765510997,29728.06601664655,75603.57599604964,26344.164910558822,23513.803230320205,22702.340618317514,24421.24813393102,27738.122355639884,31055.36990818273,32004.27856980521,19394.90309800071,20064.009283015865,23224.73467808262,25238.097044473805,26149.88955939208,30124.64387270784,35755.525220690855,34471.23423265667,39087.611515776916,13942.109107302973,15694.347728106235,18266.19435008186,21908.740083495748,23033.411647979337,24842.762933087608,28008.402887850007,31664.732631212795,34911.60096808616,39033.423785901956,42633.39669414578,13013.209422827185,10665.800917142562,12975.452702540388,15575.130975696622,18218.05608290797,19561.492224530048,23054.943565316993,27240.976486544314,28030.414524080043,32104.737149114895,35807.89467623882,40572.32761184804,10673.401715225833,8339.622184584063,10812.92681342898,11754.535743472865,15283.94256019571,18306.44775102741,21890.3991818247,24192.86866420259,26657.961132081386,31357.200674789805,34807.08614788107,3157.3874547571013,6995.005853298625,11323.46717377245,19797.547249941916,18646.3372842065,23722.51518494688,22425.394263499868,25372.749266467978,31804.306993262726,34169.11982087184,6492.838787179327,10888.895080642267,20211.206169725137,18459.41369641623,21203.902242599568,25607.098770306904,27527.140552163633,29890.591910519714,31865.85732448984,15194.187780699855,19768.347802283664,22382.175249475917,22263.1918485633,25734.8867824776,33652.85465985552,35697.174050227375,14453.410872568387,18277.418659990908,21341.26608420322,24564.18584666783,27624.733614444816,33757.28399737983,36477.825802320076,19285.866424858123,22204.364412856918,35115.068137968745,39768.23580024637,20802.026992857343,21152.76132580132,25925.801916426513,23624.93313128225,27357.05840102198,36307.981779108675,35806.49154693419,40079.11812822078,29507.283862733886,36005.86289914901,36724.8897008638,39863.66482066092,39780.00013874597,40028.503164020636,41416.30228361853
43608.25469311499,43607.760994164324,41361.85588322636,43075.05139594843,43930.721930879576,45973.35289551957,42021.06629385427,41350.985131612324,42402.586543466496,39058.01757350664,40045.64878604727,39096.16822414229,42910.247232621085,43752.0218270749,42516.18982437943,39383.180204163,38023.282351710506,35707.01567340488,37345.00448925087,36432.97987499027,36440.68935097079,48781.42163434481,44994.62102459039,42329.730951011246,39296.30592150876,37729.290081501735,32914.44834400874,31549.476776178642,33151.655952364425,34222.990376713395,33847.17149436709,37672.199326419315,35125.34731781146,30541.014497589174,32395.54351129489,28878.987765705428,29870.309577455246,36219.10356509244,34196.04379828763,30524.914497935104,28234.898709579677,26281.949527443587,25616.992405367695,27060.114277987253,26722.13547742747,28929.91834888346,27430.71485315527,22634.610242195475,23386.157890495546,21880.111594760256,24227.00005581632,64968.4967986003,22358.78973562098,19397.259784678896,18567.501913876666,18920.182173100795,22237.056394809657,25554.303947352502,26503.21260897498,15737.595231187437,15929.170578575015,17723.668717252393,19737.031083643575,20648.823598561852,24623.577911877608,30254.45925986063,29238.503367080033,33854.88065020027,15275.683475515742,12081.598026373636,13146.509789394322,16407.674122665518,17532.345687149107,19341.696972257378,22507.33692701978,26432.001765636152,29678.870102509518,33800.69292032532,37400.66582856914,15086.08779740875,12664.920297599134,9207.502130160457,9903.370647994903,12716.990122077741,14060.42626369982,17553.877604486766,21739.910525714084,22797.6836585034,26872.006283538256,30575.163810662183,35339.5967462714,12746.280089807398,10412.500559165626,7028.927658484709,6253.469782642636,9782.876599365482,12805.38179019718,16389.33322099447,18960.137798625947,21425.230266504743,26124.469809213162,29574.35528230443,8409.162335469442,5285.791710672676,3127.013464416624,14564.816384365275,13413.606418629859,18221.449224116648,17192.663397923225,20140.018400891335,26571.576127686083,28936.388955295202,4296.60646653081,4362.913692951431,14847.480957516258,13226.682830839589,15971.171377022925,20374.36790473026,22294.409686586994,24657.86104494307,26633.1264589132,9282.979406796157,13857.13942837997,17149.444383899277,17030.460982986657,20502.155916900956,28420.12379427888,30464.443184650736,8542.20249866469,12366.210286087213,15430.057710299525,19138.1106390414,22392.002748868174,28524.553131803194,31245.094936743433,13374.658050954426,16293.156038953222,29882.337272392106,34535.50493466973,14890.818618953648,15241.552951897624,20014.593542522816,17713.724757378557,21445.850027118282,31075.250913532032,30573.760681357544,34614.0316579457,23596.07548883019,30094.654525245314,30813.681326960108,33952.45644675723,33868.79176484227,34117.29479011694,35505.09390971483
